# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
2753	172	green	green	ɡɹiːn	English	ɡ ɹ iː n	1 5 7 4	ACXN	KRIN	4	4.K.C 4.R.C 4.I.V 4.N.c	2.0 1.5 1.5 0.8	0	285	ɡ ɹ iː n
2755	172	green	zelený	ˈzɛlɛniː	Czech	ˈz ɛ l ɛ n iː	3 7 5 7 4 7	AXBYBZ	SELENI	3	3.S.C 3.E.V 3.L.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	ˈz ɛ l ɛ n iː -
2756	172	green	zielony	ʑɛˈlɔnɨ	Polish	ʑ ɛ ˈl ɔ n ɨ	3 7 5 7 4 7	AXBYBZ	SELUNI	8	8.S.C 8.E.V 8.L.C 8.U.V 8.N.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	ʑ ɛ ˈl ɔ n ɨ -
2757	172	green	zelený	ˈzɛlɛniː	Slovak	ˈz ɛ l ɛ n iː	3 7 5 7 4 7	AXBYBZ	SELENI	13	13.S.C 13.E.V 13.L.C 13.E.V 13.N.C 13.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	ˈz ɛ l ɛ n iː -
2758	172	green	zeleny	ˈzɛlɛnɨ	Lower Sorbian	ˈz ɛ l ɛ n ɨ	3 7 5 7 4 7	AXBYBZ	SELENI	5	5.S.C 5.E.V 5.L.C 5.E.V 5.N.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	ˈz ɛ l ɛ n ɨ -
2759	172	green	zeleny	ˈzɛlɛnɨ	Upper Sorbian	ˈz ɛ l ɛ n ɨ	3 7 5 7 4 7	AXBYBZ	SELENI	16	16.S.C 16.E.V 16.L.C 16.E.V 16.N.C 16.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	ˈz ɛ l ɛ n ɨ -
2760	172	green	зелен	zɛˈlɛn	Bulgarian	z ɛ ˈl ɛ n	3 7 5 7 4	AXBYN	SELEN	2	2.S.C 2.E.V 2.L.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	283	z ɛ ˈl ɛ n - -
2761	172	green	зелен	zɛˈlɛn	Macedonian	z ɛ ˈl ɛ n	3 7 5 7 4	AXBYN	SELEN	6	6.S.C 6.E.V 6.L.C 6.E.V 6.N.c	2.0 1.5 1.75 1.3 0.8	0	283	z ɛ ˈl ɛ n - -
2762	172	green	zelen	zělen	Serbo-Croatian Latin	z ě l e n	3 7 5 7 4	AXBYN	SELEN	12	12.S.C 12.E.V 12.L.C 12.E.V 12.N.c	2.0 1.5 1.75 1.3 0.8	0	283	z ě l e n - -
2763	172	green	зелен	zɛˈlɛn	Serbo-Croatian Cyrillic	z ɛ ˈl ɛ n	3 7 5 7 4	AXBYN	SELEN	11	11.S.C 11.E.V 11.L.C 11.E.V 11.N.c	2.0 1.5 1.75 1.3 0.8	0	283	z ɛ ˈl ɛ n - -
2764	172	green	zelen	zělen	Slovene	z ě l e n	3 7 5 7 4	AXBYN	SELEN	14	14.S.C 14.E.V 14.L.C 14.E.V 14.N.c	2.0 1.5 1.75 1.3 0.8	0	283	z ě l e n - -
2766	172	green	зелёный	zʲɪˈlʲɵnɨj	Russian	zʲ ɪ ˈlʲ ɵ n ɨ j	3 7 5 7 4 7 6	AXBYBYN	SILUNIJ	9	9.S.C 9.I.V 9.L.C 9.U.V 9.N.C 9.I.V 9.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	283	zʲ ɪ ˈlʲ ɵ n ɨ j
2768	172	green	зелений	zeˈlɛnei	Ukrainian	z e ˈl ɛ n ei	3 7 5 7 4 7	AXBYBZ	SELENE	15	15.S.C 15.E.V 15.L.C 15.E.V 15.N.C 15.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	283	z e ˈl ɛ n ei -
#
1361	85	guts	guts	ɡʌts	English	ɡ ʌ t s	1 7 1 3	AXBC	KETS	4	4.K.C 4.E.V 4.T.C 4.S.C	2.0 1.5 1.75 1.5	0	286	ɡ ʌ t s
1364	85	guts	wnętrzności	vnɛnˈtʂnɔɕtɕi	Polish	v n ɛ n ˈt ʂ n ɔ ɕ t ɕ i	3 4 7 4 1 3 4 7 3 1 3 7	ACXMBCCYMBCZ	BNENTSNUSTSI	8	8.B.C 8.N.C 8.E.V 8.N.c 8.T.C 8.S.C 8.N.C 8.U.V 8.S.c 8.T.C 8.S.C 8.I.V	2.0 1.5 1.5 1.1 1.75 1.5 1.5 1.3 1.1 1.75 1.5 0.8	0	289	v n ɛ n ˈt - ʂ - n ɔ ɕ t ɕ i
1365	85	guts	vnútornosti	ˈvnuːtɔrnɔsc	Slovak	ˈv n uː t ɔ r n ɔ s c	3 4 7 1 7 5 4 7 3 1	ACXBYMBYLN	BNYTURNUSC	13	13.B.C 13.N.C 13.Y.V 13.T.C 13.U.V 13.R.c 13.N.C 13.U.V 13.S.c 13.C.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.3 1.1 0.8	0	289	ˈv n uː - t ɔ r - n ɔ s c - -
1366	85	guts	crjowo	ˈtsrʲowɔ	Lower Sorbian	ˈt s rʲ o w ɔ	1 3 5 7 6 7	ACCXBZ	TSRUWU	5	5.T.C 5.S.C 5.R.C 5.U.V 5.W.C 5.U.V	2.0 1.5 1.5 1.5 1.75 0.8	0	287	ˈt s rʲ o w ɔ
1369	85	guts	црева	ˈtsrɛva	Macedonian	ˈt s r ɛ v a	1 3 5 7 3 7	ACCXBZ	TSREBA	6	6.T.C 6.S.C 6.R.C 6.E.V 6.B.C 6.A.V	2.0 1.5 1.5 1.5 1.75 0.8	0	287	ˈt s r ɛ v a
1371	85	guts	црева	ˈtsrɛva	Serbo-Croatian Cyrillic	ˈt s r ɛ v a	1 3 5 7 3 7	ACCXBZ	TSREBA	11	11.T.C 11.S.C 11.R.C 11.E.V 11.B.C 11.A.V	2.0 1.5 1.5 1.5 1.75 0.8	0	287	ˈt s r ɛ v a
1374	85	guts	внутренности	ˈvnutrʲɪnːəsʲtʲɪ	Russian	ˈv n u t rʲ ɪ nː ə sʲ tʲ ɪ	3 4 7 1 5 7 4 7 3 1 7	ACXBCYBYMBZ	BNYTRINESTI	9	9.B.C 9.N.C 9.Y.V 9.T.C 9.R.C 9.I.V 9.N.C 9.E.V 9.S.c 9.T.C 9.I.V	2.0 1.5 1.5 1.75 1.5 1.3 1.75 1.3 1.1 1.75 0.8	0	289	ˈv n u - t - rʲ ɪ nː ə sʲ tʲ - ɪ
#
1121	70	hair	hair	hɛə	English	h ɛə	3 7	AX	HE	4	4.H.C 4.E.V	2.0 1.5	0	291	h ɛə
1124	70	hair	włosy	ˈwɔsɨ	Polish	ˈw ɔ s ɨ	6 7 3 7	AXBZ	WUSI	8	8.W.C 8.U.V 8.S.C 8.I.V	2.0 1.5 1.75 0.8	0	292	ˈw ɔ - - s ɨ
1126	70	hair	włose	ˈwɔsɛ	Lower Sorbian	ˈw ɔ s ɛ	6 7 3 7	AXBZ	WUSE	5	5.W.C 5.U.V 5.S.C 5.E.V	2.0 1.5 1.75 0.8	0	292	ˈw ɔ - - s ɛ
1127	70	hair	włosy	ˈwɔsɨ	Upper Sorbian	ˈw ɔ s ɨ	6 7 3 7	AXBZ	WUSI	16	16.W.C 16.U.V 16.S.C 16.I.V	2.0 1.5 1.75 0.8	0	292	ˈw ɔ - - s ɨ
1128	70	hair	коса	koˈsa	Bulgarian	k o ˈs a	1 7 3 7	AXBZ	KUSA	2	2.K.C 2.U.V 2.S.C 2.A.V	2.0 1.5 1.75 0.8	0	292	k o - - ˈs a
1129	70	hair	коса	koˈsa	Macedonian	k o ˈs a	1 7 3 7	AXBZ	KUSA	6	6.K.C 6.U.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	0	292	k o - - ˈs a
1130	70	hair	kosa	kuːsa	Serbo-Croatian Latin	k uː s a	1 7 3 7	AXBZ	KYSA	12	12.K.C 12.Y.V 12.S.C 12.A.V	2.0 1.5 1.75 0.8	0	292	k uː - - s a
1131	70	hair	коса	koˈsa	Serbo-Croatian Cyrillic	k o ˈs a	1 7 3 7	AXBZ	KUSA	11	11.K.C 11.U.V 11.S.C 11.A.V	2.0 1.5 1.75 0.8	0	292	k o - - ˈs a
1134	70	hair	волосы	ˈvoləsɨ	Russian	ˈv o l ə s ɨ	3 7 5 7 3 7	AXBYBZ	BULESI	9	9.B.C 9.U.V 9.L.C 9.E.V 9.S.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	292	ˈv o l ə s ɨ
1136	70	hair	волосся	wɔˈlɔsʲːɐ	Ukrainian	w ɔ ˈl ɔ sʲː ɐ	6 7 5 7 3 7	AXBYBZ	WULUSE	15	15.W.C 15.U.V 15.L.C 15.U.V 15.S.C 15.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	292	w ɔ ˈl ɔ sʲː ɐ
#
1313	82	hand	hand	hænd	English	h æ n d	3 7 4 1	AXLN	HENT	4	4.H.C 4.E.V 4.N.c 4.T.c	2.0 1.5 1.1 0.8	0	296	h æ n d
1315	82	hand	ruka	ˈruka	Czech	ˈr u k a	5 7 1 7	AXBZ	RYKA	3	3.R.C 3.Y.V 3.K.C 3.A.V	2.0 1.5 1.75 0.8	0	293	ˈr u - - k a
1316	82	hand	ręka	ˈrɛŋka	Polish	ˈr ɛ ŋ k a	5 7 4 1 7	AXMBZ	RENKA	8	8.R.C 8.E.V 8.N.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	293	ˈr ɛ ŋ - k a
1317	82	hand	ruka	ˈruka	Slovak	ˈr u k a	5 7 1 7	AXBZ	RYKA	13	13.R.C 13.Y.V 13.K.C 13.A.V	2.0 1.5 1.75 0.8	0	293	ˈr u - - k a
1318	82	hand	ruka	ˈruka	Lower Sorbian	ˈr u k a	5 7 1 7	AXBZ	RYKA	5	5.R.C 5.Y.V 5.K.C 5.A.V	2.0 1.5 1.75 0.8	0	293	ˈr u - - k a
1319	82	hand	ruka	ˈruka	Upper Sorbian	ˈr u k a	5 7 1 7	AXBZ	RYKA	16	16.R.C 16.Y.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	0	293	ˈr u - - k a
1320	82	hand	ръка	rəˈka	Bulgarian	r ə ˈk a	5 7 1 7	AXBZ	REKA	2	2.R.C 2.E.V 2.K.C 2.A.V	2.0 1.5 1.75 0.8	0	293	r ə - - ˈk a
1321	82	hand	рака	ˈrakə	Macedonian	ˈr a k ə	5 7 1 7	AXBZ	RAKE	6	6.R.C 6.A.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	0	293	ˈr a - - k ə
1322	82	hand	ruka	ˈruka	Serbo-Croatian Latin	ˈr u k a	5 7 1 7	AXBZ	RYKA	12	12.R.C 12.Y.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	0	293	ˈr u - - k a
1323	82	hand	рука	rʊˈka	Serbo-Croatian Cyrillic	r ʊ ˈk a	5 7 1 7	AXBZ	RYKA	11	11.R.C 11.Y.V 11.K.C 11.A.V	2.0 1.5 1.75 0.8	0	293	r ʊ - - ˈk a
1324	82	hand	roka	ɾùoka	Slovene	ɾ ù o k a	5 7 7 1 7	AXYBZ	RYUKA	14	14.R.C 14.Y.V 14.U.V 14.K.C 14.A.V	2.0 1.5 1.3 1.75 0.8	0	293	ɾ ù - o k a
1325	82	hand	рука	rʊˈka	Belarusian	r ʊ ˈk a	5 7 1 7	AXBZ	RYKA	1	1.R.C 1.Y.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	0	293	r ʊ - - ˈk a
1326	82	hand	рука	rʊˈka	Russian	r ʊ ˈk a	5 7 1 7	AXBZ	RYKA	9	9.R.C 9.Y.V 9.K.C 9.A.V	2.0 1.5 1.75 0.8	0	293	r ʊ - - ˈk a
1327	82	hand	рука	rʊˈka	Rusyn	r ʊ ˈk a	5 7 1 7	AXBZ	RYKA	10	10.R.C 10.Y.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	0	293	r ʊ - - ˈk a
1328	82	hand	рука	rʊˈka	Ukrainian	r ʊ ˈk a	5 7 1 7	AXBZ	RYKA	15	15.R.C 15.Y.V 15.K.C 15.A.V	2.0 1.5 1.75 0.8	0	293	r ʊ - - ˈk a
#
33	2	he	he	ˈhiː	English	ˈh iː	3 7	AX	HI	4	4.H.C 4.I.V	2.0 1.5	0	299	ˈh iː
34	2	he	онъ	on	Old Church Slavonic	o n	7 4	XN	UN	7	7.U.V 7.N.c	1.5 0.8	0	298	- o n
35	2	he	on	ɒn	Czech	ɒ n	7 4	XN	ON	3	3.O.V 3.N.c	1.5 0.8	0	298	- ɒ n
36	2	he	on	ɒn	Polish	ɒ n	7 4	XN	ON	8	8.O.V 8.N.c	1.5 0.8	0	298	- ɒ n
37	2	he	on	ɒn	Slovak	ɒ n	7 4	XN	ON	13	13.O.V 13.N.c	1.5 0.8	0	298	- ɒ n
38	2	he	wón	wɨn	Lower Sorbian	w ɨ n	6 7 4	AXN	WIN	5	5.W.C 5.I.V 5.N.c	2.0 1.5 0.8	0	298	w ɨ n
39	2	he	wón	wɨn	Upper Sorbian	w ɨ n	6 7 4	AXN	WIN	16	16.W.C 16.I.V 16.N.c	2.0 1.5 0.8	0	298	w ɨ n
40	2	he	той	tɔj	Bulgarian	t ɔ j	1 7 6	AXN	TUJ	2	2.T.C 2.U.V 2.J.c	2.0 1.5 0.8	0	297	t ɔ j
41	2	he	тој	tɔj	Macedonian	t ɔ j	1 7 6	AXN	TUJ	6	6.T.C 6.U.V 6.J.c	2.0 1.5 0.8	0	297	t ɔ j
42	2	he	on	ɒn	Serbo-Croatian Latin	ɒ n	7 4	XN	ON	12	12.O.V 12.N.c	1.5 0.8	0	298	- ɒ n
43	2	he	он	wan	Serbo-Croatian Cyrillic	w a n	6 7 4	AXN	WAN	11	11.W.C 11.A.V 11.N.c	2.0 1.5 0.8	0	298	w a n
44	2	he	on	ɒn	Slovene	ɒ n	7 4	XN	ON	14	14.O.V 14.N.c	1.5 0.8	0	298	- ɒ n
46	2	he	он	wan	Russian	w a n	6 7 4	AXN	WAN	9	9.W.C 9.A.V 9.N.c	2.0 1.5 0.8	0	298	w a n
47	2	he	он	wan	Rusyn	w a n	6 7 4	AXN	WAN	10	10.W.C 10.A.V 10.N.c	2.0 1.5 0.8	0	298	w a n
48	2	he	він	ˈʋʲin	Ukrainian	ˈʋʲ i n	6 7 4	AXN	WIN	15	15.W.C 15.I.V 15.N.c	2.0 1.5 0.8	0	298	ˈʋʲ i n
#
1137	71	head	head	hɛd	English	h ɛ d	3 7 1	AXN	HET	4	4.H.C 4.E.V 4.T.c	2.0 1.5 0.8	0	303	h ɛ d
1138	71	head	глава	ɡləˈva	Old Church Slavonic	ɡ l ə ˈv a	1 5 7 3 7	ACXBZ	KLEBA	7	7.K.C 7.L.C 7.E.V 7.B.C 7.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ə ˈv a
1139	71	head	hlava	ˈɦlava	Czech	ˈɦ l a v a	3 5 7 3 7	ACXBZ	HLABA	3	3.H.C 3.L.C 3.A.V 3.B.C 3.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ˈɦ - l a v a
1140	71	head	głowa	ˈɡwowa	Polish	ˈɡ w o w a	1 6 7 6 7	ACXBZ	KWUWA	8	8.K.C 8.W.C 8.U.V 8.W.C 8.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ˈɡ - w o w a
1141	71	head	hlava	ˈɦlava	Slovak	ˈɦ l a v a	3 5 7 3 7	ACXBZ	HLABA	13	13.H.C 13.L.C 13.A.V 13.B.C 13.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ˈɦ - l a v a
1142	71	head	głowa	ˈɡwowa	Lower Sorbian	ˈɡ w o w a	1 6 7 6 7	ACXBZ	KWUWA	5	5.K.C 5.W.C 5.U.V 5.W.C 5.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ˈɡ - w o w a
1144	71	head	глава	ɡləˈva	Bulgarian	ɡ l ə ˈv a	1 5 7 3 7	ACXBZ	KLEBA	2	2.K.C 2.L.C 2.E.V 2.B.C 2.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ə ˈv a
1145	71	head	глава	ɡləˈva	Macedonian	ɡ l ə ˈv a	1 5 7 3 7	ACXBZ	KLEBA	6	6.K.C 6.L.C 6.E.V 6.B.C 6.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ə ˈv a
1146	71	head	glava	ɡlǎːʋa	Serbo-Croatian Latin	ɡ l ǎː ʋ a	1 5 7 6 7	ACXBZ	KLAWA	12	12.K.C 12.L.C 12.A.V 12.W.C 12.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ǎː ʋ a
1147	71	head	глава	ɡləˈva	Serbo-Croatian Cyrillic	ɡ l ə ˈv a	1 5 7 3 7	ACXBZ	KLEBA	11	11.K.C 11.L.C 11.E.V 11.B.C 11.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ə ˈv a
1148	71	head	glava	ɡlǎːʋa	Slovene	ɡ l ǎː ʋ a	1 5 7 6 7	ACXBZ	KLAWA	14	14.K.C 14.L.C 14.A.V 14.W.C 14.A.V	2.0 1.5 1.5 1.75 0.8	0	302	ɡ - l ǎː ʋ a
1149	71	head	галава	ɣalaˈva	Belarusian	ɣ a l a ˈv a	3 7 5 7 3 7	AXBYBZ	GALABA	1	1.G.C 1.A.V 1.L.C 1.A.V 1.B.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	302	ɣ a l a ˈv a
1150	71	head	голова	ɡəlɐˈva	Russian	ɡ ə l ɐ ˈv a	1 7 5 7 3 7	AXBYBZ	KELEBA	9	9.K.C 9.E.V 9.L.C 9.E.V 9.B.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	302	ɡ ə l ɐ ˈv a
1151	71	head	голова	ɡəlɐˈva	Rusyn	ɡ ə l ɐ ˈv a	1 7 5 7 3 7	AXBYBZ	KELEBA	10	10.K.C 10.E.V 10.L.C 10.E.V 10.B.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	302	ɡ ə l ɐ ˈv a
1152	71	head	голова	ɡəlɐˈva	Ukrainian	ɡ ə l ɐ ˈv a	1 7 5 7 3 7	AXBYBZ	KELEBA	15	15.K.C 15.E.V 15.L.C 15.E.V 15.B.C 15.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	302	ɡ ə l ɐ ˈv a
#
1425	89	heart	heart	hɑːt	English	h ɑː t	3 7 1	AXN	HAT	4	4.H.C 4.A.V 4.T.c	2.0 1.5 0.8	0	306	h ɑː t
1427	89	heart	srdce	srttsɛ	Czech	s r tt s ɛ	3 5 1 3 7	AXBCZ	SRTSE	3	3.S.C 3.R.V 3.T.C 3.S.C 3.E.V	2.0 1.5 1.75 1.5 0.8	0	304	s - r tt s ɛ
1428	89	heart	serce	ˈsɛrtsɛ	Polish	ˈs ɛ r t s ɛ	3 7 5 1 3 7	AXMBCZ	SERTSE	8	8.S.C 8.E.V 8.R.c 8.T.C 8.S.C 8.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	304	ˈs ɛ r t s ɛ
1429	89	heart	srdce	srttsɛ	Slovak	s r tt s ɛ	3 5 1 3 7	AXBCZ	SRTSE	13	13.S.C 13.R.V 13.T.C 13.S.C 13.E.V	2.0 1.5 1.75 1.5 0.8	0	304	s - r tt s ɛ
1430	89	heart	wutšoba	ˈutʃɔba	Lower Sorbian	ˈu t ʃ ɔ b a	7 1 3 7 1 7	XBCYBZ	YTSUPA	5	5.Y.V 5.T.C 5.S.C 5.U.V 5.P.C 5.A.V	1.5 1.75 1.5 1.3 1.75 0.8	0	307	ˈu t ʃ ɔ b a
1432	89	heart	сърце	sərˈtsɛ	Bulgarian	s ə r ˈt s ɛ	3 7 5 1 3 7	AXMBCZ	SERTSE	2	2.S.C 2.E.V 2.R.c 2.T.C 2.S.C 2.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	304	s ə r ˈt s ɛ
1433	89	heart	срце	ˈsrtsɛ	Macedonian	ˈs r t s ɛ	3 5 1 3 7	AXBCZ	SRTSE	6	6.S.C 6.R.V 6.T.C 6.S.C 6.E.V	2.0 1.5 1.75 1.5 0.8	0	304	ˈs - r t s ɛ
1434	89	heart	srce	sȓtse	Serbo-Croatian Latin	s ȓ t s e	3 5 1 3 7	AXBCZ	SRTSE	12	12.S.C 12.R.V 12.T.C 12.S.C 12.E.V	2.0 1.5 1.75 1.5 0.8	0	304	s - ȓ t s e
1435	89	heart	срце	ˈsrtsɛ	Serbo-Croatian Cyrillic	ˈs r t s ɛ	3 5 1 3 7	AXBCZ	SRTSE	11	11.S.C 11.R.V 11.T.C 11.S.C 11.E.V	2.0 1.5 1.75 1.5 0.8	0	304	ˈs - r t s ɛ
1436	89	heart	srce	sȓtse	Slovene	s ȓ t s e	3 5 1 3 7	AXBCZ	SRTSE	14	14.S.C 14.R.V 14.T.C 14.S.C 14.E.V	2.0 1.5 1.75 1.5 0.8	0	304	s - ȓ t s e
1438	89	heart	сердце	ˈsʲertsə	Russian	ˈsʲ e r t s ə	3 7 5 1 3 7	AXMBCZ	SERTSE	9	9.S.C 9.E.V 9.R.c 9.T.C 9.S.C 9.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	304	ˈsʲ e r t s ə
1439	89	heart	сердце	ˈsʲertsə	Rusyn	ˈsʲ e r t s ə	3 7 5 1 3 7	AXMBCZ	SERTSE	10	10.S.C 10.E.V 10.R.c 10.T.C 10.S.C 10.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	304	ˈsʲ e r t s ə
1440	89	heart	серце	ˈsɛrtse	Ukrainian	ˈs ɛ r t s e	3 7 5 1 3 7	AXMBCZ	SERTSE	15	15.S.C 15.E.V 15.R.c 15.T.C 15.S.C 15.E.V	2.0 1.5 1.1 1.75 1.5 0.8	0	304	ˈs ɛ r t s e
#
481	30	heavy	heavy	ˈhɛvi	English	ˈh ɛ v i	3 7 3 7	AXBZ	HEBI	4	4.H.C 4.E.V 4.B.C 4.I.V	2.0 1.5 1.75 0.8	0	310	ˈh ɛ v i
483	30	heavy	těžký	ˈcɛʃkiː	Czech	ˈc ɛ ʃ k iː	1 7 3 1 7	AXMBZ	CESKI	3	3.C.C 3.E.V 3.S.c 3.K.C 3.I.V	2.0 1.5 1.1 1.75 0.8	0	309	- ˈc ɛ - ʃ k iː
484	30	heavy	ciężki	ˈtɕɛŋʂkʲi	Polish	ˈt ɕ ɛ ŋ ʂ kʲ i	1 3 7 4 3 1 7	ACXLMBZ	TSENSKI	8	8.T.C 8.S.C 8.E.V 8.N.c 8.S.c 8.K.C 8.I.V	2.0 1.5 1.5 1.1 1.1 1.75 0.8	0	309	ˈt ɕ ɛ ŋ ʂ kʲ i
485	30	heavy	ťažký	ˈcaʃkiː	Slovak	ˈc a ʃ k iː	1 7 3 1 7	AXMBZ	CASKI	13	13.C.C 13.A.V 13.S.c 13.K.C 13.I.V	2.0 1.5 1.1 1.75 0.8	0	309	- ˈc a - ʃ k iː
486	30	heavy	śěžki	ˈɕiɪʃkʲi	Lower Sorbian	ˈɕ iɪ ʃ kʲ i	3 7 3 1 7	AXMBZ	SISKI	5	5.S.C 5.I.V 5.S.c 5.K.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	309	- ˈɕ iɪ - ʃ kʲ i
488	30	heavy	тежък	ˈtɛʒək	Bulgarian	ˈt ɛ ʒ ə k	1 7 3 7 1	AXBYN	TESEK	2	2.T.C 2.E.V 2.S.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	308	ˈt ɛ ʒ ə k - -
489	30	heavy	тежок	ˈtɛʒɔk	Macedonian	ˈt ɛ ʒ ɔ k	1 7 3 7 1	AXBYN	TESUK	6	6.T.C 6.E.V 6.S.C 6.U.V 6.K.c	2.0 1.5 1.75 1.3 0.8	0	308	ˈt ɛ ʒ ɔ k - -
490	30	heavy	težak	těːʒak	Serbo-Croatian Latin	t ěː ʒ a k	1 7 3 7 1	AXBYN	TESAK	12	12.T.C 12.E.V 12.S.C 12.A.V 12.K.c	2.0 1.5 1.75 1.3 0.8	0	308	t ěː ʒ a k - -
491	30	heavy	тежак	těːʒak	Serbo-Croatian Cyrillic	t ěː ʒ a k	1 7 3 7 1	AXBYN	TESAK	11	11.T.C 11.E.V 11.S.C 11.A.V 11.K.c	2.0 1.5 1.75 1.3 0.8	0	308	t ěː ʒ a k - -
492	30	heavy	težek	ˈtɛːʒək	Slovene	ˈt ɛː ʒ ə k	1 7 3 7 1	AXBYN	TESEK	14	14.T.C 14.E.V 14.S.C 14.E.V 14.K.c	2.0 1.5 1.75 1.3 0.8	0	308	ˈt ɛː ʒ ə k - -
494	30	heavy	тяжёлый	tʲɪˈʐolɨj	Russian	tʲ ɪ ˈʐ o l ɨ j	1 7 3 7 5 7 6	AXBYBYN	TISULIJ	9	9.T.C 9.I.V 9.S.C 9.U.V 9.L.C 9.I.V 9.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	308	tʲ ɪ ˈʐ o l ɨ j
496	30	heavy	важкий	ʋɐˈʒkɪi	Ukrainian	ʋ ɐ ˈʒ k ɪi	6 7 3 1 7	AXMBZ	WESKI	15	15.W.C 15.E.V 15.S.c 15.K.C 15.I.V	2.0 1.5 1.1 1.75 0.8	0	309	- ʋ ɐ - ˈʒ k ɪi
#
129	8	here	here	hɪəɹ	English	h ɪə ɹ	3 7 5	AXN	HIR	4	4.H.C 4.I.V 4.R.c	2.0 1.5 0.8	0	313	h ɪə ɹ
132	8	here	tutaj	ˈtutɒj	Polish	ˈt u t ɒ j	1 7 1 7 6	AXBYN	TYTOJ	8	8.T.C 8.Y.V 8.T.C 8.O.V 8.J.c	2.0 1.5 1.75 1.3 0.8	0	311	ˈt u t ɒ j
133	8	here	tu	ˈtu	Slovak	ˈt u	1 7	AX	TY	13	13.T.C 13.Y.V	2.0 1.5	0	311	ˈt u - - -
134	8	here	how	haʊ	Lower Sorbian	h aʊ	3 7	AX	HA	5	5.H.C 5.A.V	2.0 1.5	0	313	h aʊ -
136	8	here	тук	ˈtuk	Bulgarian	ˈt u k	1 7 1	AXN	TYK	2	2.T.C 2.Y.V 2.K.c	2.0 1.5 0.8	0	311	ˈt u k - -
137	8	here	овде	ˈɔvdɛ	Macedonian	ˈɔ v d ɛ	7 3 1 7	XMBZ	UBTE	6	6.U.V 6.B.c 6.T.C 6.E.V	1.5 1.1 1.75 0.8	0	315	ˈɔ v d - ɛ
138	8	here	ovdje	ǒːʋdje	Serbo-Croatian Latin	ǒː ʋ d j e	7 6 1 6 7	XMBCZ	UWTJE	12	12.U.V 12.W.c 12.T.C 12.J.C 12.E.V	1.5 1.1 1.75 1.5 0.8	0	315	ǒː ʋ d j e
139	8	here	овдје	ǒːʋdje	Serbo-Croatian Cyrillic	ǒː ʋ d j e	7 6 1 6 7	XMBCZ	UWTJE	11	11.U.V 11.W.c 11.T.C 11.J.C 11.E.V	1.5 1.1 1.75 1.5 0.8	0	315	ǒː ʋ d j e
140	8	here	tu	ˈtu	Slovene	ˈt u	1 7	AX	TY	14	14.T.C 14.Y.V	2.0 1.5	0	311	ˈt u - - -
141	8	here	тут	tut	Belarusian	t u t	1 7 1	AXN	TYT	1	1.T.C 1.Y.V 1.T.c	2.0 1.5 0.8	0	311	t u t - -
