# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
1283	80	leg	noha	ˈnoɦa	Czech	ˈn o ɦ a	4 7 3 7	AXBZ	noha	3	3.n.C 3.o.V 3.h.C 3.a.V	2.0 1.5 1.75 0.8	1	370	ˈn o ɦ a
1284	80	leg	noga	ˈnɔɡa	Polish	ˈn ɔ ɡ a	4 7 1 7	AXBZ	noga	8	8.n.C 8.o.V 8.g.C 8.a.V	2.0 1.5 1.75 0.8	0	370	ˈn ɔ ɡ a
1285	80	leg	noha	ˈnoɦa	Slovak	ˈn o ɦ a	4 7 3 7	AXBZ	noha	13	13.n.C 13.o.V 13.h.C 13.a.V	2.0 1.5 1.75 0.8	0	370	ˈn o ɦ a
1286	80	leg	noga	ˈnɔɡa	Lower Sorbian	ˈn ɔ ɡ a	4 7 1 7	AXBZ	noga	5	5.n.C 5.o.V 5.g.C 5.a.V	2.0 1.5 1.75 0.8	1	370	ˈn ɔ ɡ a
1287	80	leg	noha	ˈnoɦa	Upper Sorbian	ˈn o ɦ a	4 7 3 7	AXBZ	noha	16	16.n.C 16.o.V 16.h.C 16.a.V	2.0 1.5 1.75 0.8	1	370	ˈn o ɦ a
1288	80	leg	крак	krak	Bulgarian	k r a k	1 5 7 1	ACXN	krak	2	2.k.C 2.r.C 2.a.V 2.k.c	2.0 1.5 1.5 0.8	1	367	k r a k
1289	80	leg	нога	noˈɡa	Macedonian	n o ˈɡ a	4 7 1 7	AXBZ	noga	6	6.n.C 6.o.V 6.g.C 6.a.V	2.0 1.5 1.75 0.8	0	370	n o ˈɡ a
1290	80	leg	noga	ˈnɔɡa	Serbo-Croatian Latin	ˈn ɔ ɡ a	4 7 1 7	AXBZ	noga	12	12.n.C 12.o.V 12.g.C 12.a.V	2.0 1.5 1.75 0.8	0	370	ˈn ɔ ɡ a
1291	80	leg	нога	noˈɡa	Serbo-Croatian Cyrillic	n o ˈɡ a	4 7 1 7	AXBZ	noga	11	11.n.C 11.o.V 11.g.C 11.a.V	2.0 1.5 1.75 0.8	0	370	n o ˈɡ a
1292	80	leg	noga	ˈnɔɡa	Slovene	ˈn ɔ ɡ a	4 7 1 7	AXBZ	noga	14	14.n.C 14.o.V 14.g.C 14.a.V	2.0 1.5 1.75 0.8	0	370	ˈn ɔ ɡ a
1293	80	leg	нага	naˈɣa	Belarusian	n a ˈɣ a	4 7 3 7	AXBZ	naxa	1	1.n.C 1.a.V 1.x.C 1.a.V	2.0 1.5 1.75 0.8	0	370	n a ˈɣ a
1294	80	leg	нога	noˈɡa	Russian	n o ˈɡ a	4 7 1 7	AXBZ	noga	9	9.n.C 9.o.V 9.g.C 9.a.V	2.0 1.5 1.75 0.8	0	370	n o ˈɡ a
1295	80	leg	нога	noˈɡa	Rusyn	n o ˈɡ a	4 7 1 7	AXBZ	noga	10	10.n.C 10.o.V 10.g.C 10.a.V	2.0 1.5 1.75 0.8	0	370	n o ˈɡ a
1296	80	leg	нога	noˈɡa	Ukrainian	n o ˈɡ a	4 7 1 7	AXBZ	noga	15	15.n.C 15.o.V 15.g.C 15.a.V	2.0 1.5 1.75 0.8	0	370	n o ˈɡ a
#
1441	90	liver	liver	lɪvəɹ	English	l ɪ v ə ɹ	5 7 3 7 5	AXBYN	livIr	4	4.l.C 4.i.V 4.v.C 4.I.V 4.r.c	2.0 1.5 1.75 1.3 0.8	0	372	l ɪ v ə ɹ
1444	90	liver	wątroba	vɔnˈtrɔba	Polish	v ɔ n ˈt r ɔ b a	3 7 4 1 5 7 1 7	AXMBCYBZ	vontroba	8	8.v.C 8.o.V 8.n.c 8.t.C 8.r.C 8.o.V 8.b.C 8.a.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	0	375	v ɔ n ˈt r ɔ b a
1445	90	liver	pečeň	ˈpɛtʃɛɲ	Slovak	ˈp ɛ t ʃ ɛ ɲ	1 7 1 3 7 4	AXBCYN	pEtSEH	13	13.p.C 13.E.V 13.t.C 13.S.C 13.E.V 13.H.c	2.0 1.5 1.75 1.5 1.3 0.8	0	376	ˈp ɛ t ʃ ɛ ɲ
1446	90	liver	jětša	ˈjiɪtʃa	Lower Sorbian	ˈj iɪ t ʃ a	6 7 1 3 7	AXBCZ	yitSa	5	5.y.C 5.i.V 5.t.C 5.S.C 5.a.V	2.0 1.5 1.75 1.5 0.8	0	373	ˈj iɪ t ʃ a
1448	90	liver	черен	ˈtʃɛrɛndrɔp	Bulgarian	ˈt ʃ ɛ r ɛ n d r ɔ p	1 3 7 5 7 4 1 5 7 1	ACXBYMBCYN	tSErEndrop	2	2.t.C 2.S.C 2.E.V 2.r.C 2.E.V 2.n.c 2.d.C 2.r.C 2.o.V 2.p.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.5 1.3 0.8	0	371	ˈt ʃ ɛ r ɛ n d r ɔ p
1449	90	liver	џигер	ˈdʒiɡɛr	Macedonian	ˈd ʒ i ɡ ɛ r	1 3 7 1 7 5	ACXBYN	dZigEr	6	6.d.C 6.Z.C 6.i.V 6.g.C 6.E.V 6.r.c	2.0 1.5 1.5 1.75 1.3 0.8	0	374	ˈd ʒ i ɡ ɛ r
1450	90	liver	jetra	jêtra	Serbo-Croatian Latin	j ê t r a	6 7 1 5 7	AXBCZ	yetra	12	12.y.C 12.e.V 12.t.C 12.r.C 12.a.V	2.0 1.5 1.75 1.5 0.8	0	373	j ê t r a
1451	90	liver	јетра	jêtra	Serbo-Croatian Cyrillic	j ê t r a	6 7 1 5 7	AXBCZ	yetra	11	11.y.C 11.e.V 11.t.C 11.r.C 11.a.V	2.0 1.5 1.75 1.5 0.8	0	373	j ê t r a
1452	90	liver	jetra	jêtra	Slovene	j ê t r a	6 7 1 5 7	AXBCZ	yetra	14	14.y.C 14.e.V 14.t.C 14.r.C 14.a.V	2.0 1.5 1.75 1.5 0.8	0	373	j ê t r a
1454	90	liver	печень	ˈpʲetɕɪnʲ	Russian	ˈpʲ e t ɕ ɪ nʲ	1 7 1 3 7 4	AXBCYN	petSin	9	9.p.C 9.e.V 9.t.C 9.S.C 9.i.V 9.n.c	2.0 1.5 1.75 1.5 1.3 0.8	0	376	ˈpʲ e t ɕ ɪ nʲ
#
433	27	long	long	ˈlɒŋ	English	ˈl ɒ ŋ	5 7 4	AXN	loN	4	4.l.C 4.o.V 4.N.c	2.0 1.5 0.8	0	379	ˈl ɒ ŋ
435	27	long	dlouhý	dlouɦi	Czech	d l ou ɦ i	1 5 7 3 7	ACXBZ	dlohi	3	3.d.C 3.l.C 3.o.V 3.h.C 3.i.V	2.0 1.5 1.5 1.75 0.8	0	378	d l ou ɦ i
436	27	long	długi	ˈdwuɡʲi	Polish	ˈd w u ɡʲ i	1 6 7 1 7	ACXBZ	dwugi	8	8.d.C 8.w.C 8.u.V 8.g.C 8.i.V	2.0 1.5 1.5 1.75 0.8	0	380	ˈd w u - ɡʲ i
437	27	long	dlhý	ˈdlɦiː	Slovak	ˈd l ɦ iː	1 5 3 7	AXBZ	dlhi	13	13.d.C 13.l.V 13.h.C 13.i.V	2.0 1.5 1.75 0.8	0	378	ˈd l - ɦ iː
438	27	long	dłujki	ˈdwujkʲi	Lower Sorbian	ˈd w u j kʲ i	1 6 7 6 1 7	ACXMBZ	dwuyki	5	5.d.C 5.w.C 5.u.V 5.y.c 5.k.C 5.i.V	2.0 1.5 1.5 1.1 1.75 0.8	0	380	ˈd w u j kʲ i
440	27	long	дълъг	ˈdɤlək	Bulgarian	ˈd ɤ l ə k	1 7 5 7 1	AXBYN	dolIk	2	2.d.C 2.o.V 2.l.C 2.I.V 2.k.c	2.0 1.5 1.75 1.3 0.8	0	377	ˈd ɤ l ə k
441	27	long	долг	dolk	Macedonian	d o l k	1 7 5 1	AXLN	dolk	6	6.d.C 6.o.V 6.l.c 6.k.c	2.0 1.5 1.1 0.8	0	377	d o l - k
442	27	long	dug	dʌɡ	Serbo-Croatian Latin	d ʌ ɡ	1 7 1	AXN	dog	12	12.d.C 12.o.V 12.g.c	2.0 1.5 0.8	0	377	d ʌ - - ɡ
443	27	long	дуг	duk	Serbo-Croatian Cyrillic	d u k	1 7 1	AXN	duk	11	11.d.C 11.u.V 11.k.c	2.0 1.5 0.8	0	377	d u - - k
444	27	long	dolg	dolx	Slovene	d o l x	1 7 5 3	AXLN	dolx	14	14.d.C 14.o.V 14.l.c 14.x.c	2.0 1.5 1.1 0.8	0	377	d o l - x
446	27	long	длинный	ˈdlʲinːɨj	Russian	ˈd lʲ i nː ɨ j	1 5 7 4 7 6	ACXBYN	dlinIy	9	9.d.C 9.l.C 9.i.V 9.n.C 9.I.V 9.y.c	2.0 1.5 1.5 1.75 1.3 0.8	0	383	ˈd lʲ i nː ɨ j
448	27	long	довгий	ˈdɔuɦei	Ukrainian	ˈd ɔu ɦ ei	1 7 3 7	AXBZ	dohe	15	15.d.C 15.o.V 15.h.C 15.e.V	2.0 1.5 1.75 0.8	0	378	ˈd - ɔu ɦ ei
#
753	47	louse	louse	laʊs	English	l aʊ s	5 7 3	AXN	las	4	4.l.C 4.a.V 4.s.c	2.0 1.5 0.8	0	386	l aʊ s
755	47	louse	veš	ʋêʃ	Czech	ʋ ê ʃ	6 7 3	AXN	weS	3	3.w.C 3.e.V 3.S.c	2.0 1.5 0.8	0	384	ʋ ê ʃ - -
756	47	louse	wesz	vɛʂ	Polish	v ɛ ʂ	3 7 3	AXN	vES	8	8.v.C 8.E.V 8.S.c	2.0 1.5 0.8	0	384	v ɛ ʂ - -
757	47	louse	voš	ˈvɔʃ	Slovak	ˈv ɔ ʃ	3 7 3	AXN	voS	13	13.v.C 13.o.V 13.S.c	2.0 1.5 0.8	0	384	ˈv ɔ ʃ - -
758	47	louse	weš	wɛʃ	Lower Sorbian	w ɛ ʃ	6 7 3	AXN	wES	5	5.w.C 5.E.V 5.S.c	2.0 1.5 0.8	0	384	w ɛ ʃ - -
760	47	louse	въшка	ˈvɤʃkə	Bulgarian	ˈv ɤ ʃ k ə	3 7 3 1 7	AXMBZ	voSkI	2	2.v.C 2.o.V 2.S.c 2.k.C 2.I.V	2.0 1.5 1.1 1.75 0.8	0	384	ˈv ɤ ʃ k ə
761	47	louse	вошка	ˈvɔʃka	Macedonian	ˈv ɔ ʃ k a	3 7 3 1 7	AXMBZ	voSka	6	6.v.C 6.o.V 6.S.c 6.k.C 6.a.V	2.0 1.5 1.1 1.75 0.8	0	384	ˈv ɔ ʃ k a
762	47	louse	uš	ûːʃ	Serbo-Croatian Latin	ûː ʃ	7 3	XN	uS	12	12.u.V 12.S.c	1.5 0.8	0	384	- ûː ʃ - -
763	47	louse	уш	ûːʃ	Serbo-Croatian Cyrillic	ûː ʃ	7 3	XN	uS	11	11.u.V 11.S.c	1.5 0.8	0	384	- ûː ʃ - -
764	47	louse	uš	ûːʃ	Slovene	ûː ʃ	7 3	XN	uS	14	14.u.V 14.S.c	1.5 0.8	0	384	- ûː ʃ - -
766	47	louse	вошь	voʂ	Russian	v o ʂ	3 7 3	AXN	voS	9	9.v.C 9.o.V 9.S.c	2.0 1.5 0.8	0	384	v o ʂ - -
768	47	louse	воша	ˈwɔʃɐ	Ukrainian	ˈw ɔ ʃ ɐ	6 7 3 7	AXBZ	woSa	15	15.w.C 15.o.V 15.S.C 15.a.V	2.0 1.5 1.75 0.8	0	384	ˈw ɔ ʃ - ɐ
#
577	36	man	man	mæn	English	m æ n	4 7 4	AXN	mEn	4	4.m.C 4.E.V 4.n.c	2.0 1.5 0.8	0	389	m æ n
579	36	man	muž	muʃ	Czech	m u ʃ	4 7 3	AXN	muS	3	3.m.C 3.u.V 3.S.c	2.0 1.5 0.8	1	390	m u - ʃ - - -
580	36	man	mężczyzna	mɛˈʂtʂɨzna	Polish	m ɛ ˈʂ t ʂ ɨ z n a	4 7 3 1 3 7 3 4 7	AXMBCYBCZ	mEStSIzna	8	8.m.C 8.E.V 8.S.c 8.t.C 8.S.C 8.I.V 8.z.C 8.n.C 8.a.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 1.5 0.8	0	392	m ɛ ˈʂ t ʂ ɨ z n a
581	36	man	muž	muʃ	Slovak	m u ʃ	4 7 3	AXN	muS	13	13.m.C 13.u.V 13.S.c	2.0 1.5 0.8	0	390	m u - ʃ - - -
582	36	man	muski	ˈmuskʲi	Lower Sorbian	ˈm u s kʲ i	4 7 3 1 7	AXMBZ	muski	5	5.m.C 5.u.V 5.s.c 5.k.C 5.i.V	2.0 1.5 1.1 1.75 0.8	0	390	ˈm u - s - kʲ i
583	36	man	muž	muʃ	Upper Sorbian	m u ʃ	4 7 3	AXN	muS	16	16.m.C 16.u.V 16.S.c	2.0 1.5 0.8	0	390	m u - ʃ - - -
584	36	man	мъж	ˈmɤʃ	Bulgarian	ˈm ɤ ʃ	4 7 3	AXN	moS	2	2.m.C 2.o.V 2.S.c	2.0 1.5 0.8	0	390	ˈm ɤ - ʃ - - -
585	36	man	маж	maʃ	Macedonian	m a ʃ	4 7 3	AXN	maS	6	6.m.C 6.a.V 6.S.c	2.0 1.5 0.8	1	390	m a - ʃ - - -
586	36	man	muškarac	muʃkǎːrats	Serbo-Croatian Latin	m u ʃ k ǎː r a t s	4 7 3 1 7 5 7 1 3	AXMBYBYBC	muSkarats	12	12.m.C 12.u.V 12.S.c 12.k.C 12.a.V 12.r.C 12.a.V 12.t.C 12.s.C	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.5	0	395	m u ʃ k ǎː r a t s
587	36	man	мушкарац	muʃkǎːrats	Serbo-Croatian Cyrillic	m u ʃ k ǎː r a t s	4 7 3 1 7 5 7 1 3	AXMBYBYBC	muSkarats	11	11.m.C 11.u.V 11.S.c 11.k.C 11.a.V 11.r.C 11.a.V 11.t.C 11.s.C	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.5	0	395	m u ʃ k ǎː r a t s
588	36	man	moški	ˈmɔːʃki	Slovene	ˈm ɔː ʃ k i	4 7 3 1 7	AXMBZ	moSki	14	14.m.C 14.o.V 14.S.c 14.k.C 14.i.V	2.0 1.5 1.1 1.75 0.8	0	390	ˈm ɔː - ʃ - k i
590	36	man	мужчина	mʊˈɕːinə	Russian	m ʊ ˈɕː i n ə	4 7 3 7 4 7	AXBYBZ	muSinI	9	9.m.C 9.u.V 9.S.C 9.i.V 9.n.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	390	m ʊ - ˈɕː i n ə
591	36	man	муж	mʊtɕ	Rusyn	m ʊ t ɕ	4 7 1 3	AXBC	mutS	10	10.m.C 10.u.V 10.t.C 10.S.C	2.0 1.5 1.75 1.5	1	390	m ʊ t ɕ - - -
592	36	man	мужчина	mʊˈɕːinə	Ukrainian	m ʊ ˈɕː i n ə	4 7 3 7 4 7	AXBYBZ	muSinI	15	15.m.C 15.u.V 15.S.C 15.i.V 15.n.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	390	m ʊ - ˈɕː i n ə
593	37	man	man	mæn	English	m æ n	4 7 4	AXN	mEn	4	4.m.C 4.E.V 4.n.c	2.0 1.5 0.8	1	389	m æ n
595	37	man	člověk	ˈtʃlovjɛk	Czech	ˈt ʃ l o v j ɛ k	1 3 5 7 3 6 7 1	ACCXBCYN	tSlovyEk	3	3.t.C 3.S.C 3.l.C 3.o.V 3.v.C 3.y.C 3.E.V 3.k.c	2.0 1.5 1.5 1.5 1.75 1.5 1.3 0.8	0	401	ˈt ʃ - l o v j ɛ k
596	37	man	człowiek	ˈtʂwɔvʲɛk	Polish	ˈt ʂ w ɔ vʲ ɛ k	1 3 6 7 3 7 1	ACCXBYN	tSwovEk	8	8.t.C 8.S.C 8.w.C 8.o.V 8.v.C 8.E.V 8.k.c	2.0 1.5 1.5 1.5 1.75 1.3 0.8	0	401	ˈt ʂ - w ɔ vʲ - ɛ k
597	37	man	človek	ˈtʃɫɔvɛk	Slovak	ˈt ʃ ɫ ɔ v ɛ k	1 3 5 7 3 7 1	ACCXBYN	tSlovEk	13	13.t.C 13.S.C 13.l.C 13.o.V 13.v.C 13.E.V 13.k.c	2.0 1.5 1.5 1.5 1.75 1.3 0.8	0	401	ˈt ʃ - ɫ ɔ v - ɛ k
598	37	man	luź	luɕ	Lower Sorbian	l u ɕ	5 7 3	AXN	luS	5	5.l.C 5.u.V 5.S.c	2.0 1.5 0.8	0	404	l u ɕ
600	37	man	човек	tʃoˈvɛk	Bulgarian	t ʃ o ˈv ɛ k	1 3 7 3 7 1	ACXBYN	tSovEk	2	2.t.C 2.S.C 2.o.V 2.v.C 2.E.V 2.k.c	2.0 1.5 1.5 1.75 1.3 0.8	0	401	t ʃ - - o ˈv - ɛ k
601	37	man	човек	tʃoˈvɛk	Macedonian	t ʃ o ˈv ɛ k	1 3 7 3 7 1	ACXBYN	tSovEk	6	6.t.C 6.S.C 6.o.V 6.v.C 6.E.V 6.k.c	2.0 1.5 1.5 1.75 1.3 0.8	0	401	t ʃ - - o ˈv - ɛ k
602	37	man	čovek	tʃôʋek	Serbo-Croatian Latin	t ʃ ô ʋ e k	1 3 7 6 7 1	ACXBYN	tSowek	12	12.t.C 12.S.C 12.o.V 12.w.C 12.e.V 12.k.c	2.0 1.5 1.5 1.75 1.3 0.8	0	401	t ʃ - - ô ʋ - e k
603	37	man	човек	tʃoˈvɛk	Serbo-Croatian Cyrillic	t ʃ o ˈv ɛ k	1 3 7 3 7 1	ACXBYN	tSovEk	11	11.t.C 11.S.C 11.o.V 11.v.C 11.E.V 11.k.c	2.0 1.5 1.5 1.75 1.3 0.8	0	401	t ʃ - - o ˈv - ɛ k
604	37	man	človek	ˈtʃɫɔvɛk	Slovene	ˈt ʃ ɫ ɔ v ɛ k	1 3 5 7 3 7 1	ACCXBYN	tSlovEk	14	14.t.C 14.S.C 14.l.C 14.o.V 14.v.C 14.E.V 14.k.c	2.0 1.5 1.5 1.5 1.75 1.3 0.8	0	401	ˈt ʃ - ɫ ɔ v - ɛ k
606	37	man	человек	tɕɪlɐˈvʲek	Russian	t ɕ ɪ l ɐ ˈvʲ e k	1 3 7 5 7 3 7 1	ACXBYBYN	tSilavek	9	9.t.C 9.S.C 9.i.V 9.l.C 9.a.V 9.v.C 9.e.V 9.k.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	0	401	t ɕ ɪ l ɐ ˈvʲ - e k
#
273	17	many	many	ˈmɛni	English	ˈm ɛ n i	4 7 4 7	AXBZ	mEni	4	4.m.C 4.E.V 4.n.C 4.i.V	2.0 1.5 1.75 0.8	0	407	ˈm ɛ n i
275	17	many	mnoho	ˈmnoɦo	Czech	ˈm n o ɦ o	4 4 7 3 7	ACYBZ	mnoho	3	3.m.C 3.n.C 3.o.V 3.h.C 3.o.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɦ o
277	17	many	mnoho	ˈmnoɦo	Slovak	ˈm n o ɦ o	4 4 7 3 7	ACYBZ	mnoho	13	13.m.C 13.n.C 13.o.V 13.h.C 13.o.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɦ o
278	17	many	wjele	ˈvʲelɛ	Lower Sorbian	ˈvʲ e l ɛ	3 7 5 7	AXBZ	velE	5	5.v.C 5.e.V 5.l.C 5.E.V	2.0 1.5 1.75 0.8	0	408	ˈvʲ e l ɛ
279	17	many	wjele	ˈvʲelɛ	Upper Sorbian	ˈvʲ e l ɛ	3 7 5 7	AXBZ	velE	16	16.v.C 16.e.V 16.l.C 16.E.V	2.0 1.5 1.75 0.8	0	408	ˈvʲ e l ɛ
280	17	many	много	ˈmnoɡə	Bulgarian	ˈm n o ɡ ə	4 4 7 1 7	ACYBZ	mnogI	2	2.m.C 2.n.C 2.o.V 2.g.C 2.I.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɡ ə
281	17	many	многу	ˈmnɔɡu	Macedonian	ˈm n ɔ ɡ u	4 4 7 1 7	ACYBZ	mnogu	6	6.m.C 6.n.C 6.o.V 6.g.C 6.u.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n ɔ ɡ u
282	17	many	mnogo	mnôɡo	Serbo-Croatian Latin	m n ô ɡ o	4 4 7 1 7	ACYBZ	mnogo	12	12.m.C 12.n.C 12.o.V 12.g.C 12.o.V	2.0 1.5 1.3 1.75 0.8	0	405	m n ô ɡ o
283	17	many	много	ˈmnoɡə	Serbo-Croatian Cyrillic	ˈm n o ɡ ə	4 4 7 1 7	ACYBZ	mnogI	11	11.m.C 11.n.C 11.o.V 11.g.C 11.I.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɡ ə
284	17	many	mnogo	mnôɡo	Slovene	m n ô ɡ o	4 4 7 1 7	ACYBZ	mnogo	14	14.m.C 14.n.C 14.o.V 14.g.C 14.o.V	2.0 1.5 1.3 1.75 0.8	0	405	m n ô ɡ o
286	17	many	много	ˈmnoɡə	Russian	ˈm n o ɡ ə	4 4 7 1 7	ACYBZ	mnogI	9	9.m.C 9.n.C 9.o.V 9.g.C 9.I.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɡ ə
287	17	many	много	ˈmnoɡə	Rusyn	ˈm n o ɡ ə	4 4 7 1 7	ACYBZ	mnogI	10	10.m.C 10.n.C 10.o.V 10.g.C 10.I.V	2.0 1.5 1.3 1.75 0.8	0	405	ˈm n o ɡ ə
288	17	many	багато	bɐˈɦɑtɔ	Ukrainian	b ɐ ˈɦ ɑ t ɔ	1 7 3 7 1 7	AXBYBZ	bahoto	15	15.b.C 15.a.V 15.h.C 15.o.V 15.t.C 15.o.V	2.0 1.5 1.75 1.3 1.75 0.8	0	416	b ɐ ˈɦ ɑ t ɔ
#
993	62	meat	meat	miːt	English	m iː t	4 7 1	AXN	mit	4	4.m.C 4.i.V 4.t.c	2.0 1.5 0.8	0	420	m iː t
995	62	meat	maso	ˈmaso	Czech	ˈm a s o	4 7 3 7	AXBZ	maso	3	3.m.C 3.a.V 3.s.C 3.o.V	2.0 1.5 1.75 0.8	0	417	ˈm - a - s o
996	62	meat	mięso	ˈmʲjɛwsɔ	Polish	ˈmʲ j ɛ w s ɔ	4 6 7 6 3 7	ACXMBZ	myEwso	8	8.m.C 8.y.C 8.E.V 8.w.c 8.s.C 8.o.V	2.0 1.5 1.5 1.1 1.75 0.8	0	417	ˈmʲ j ɛ w s ɔ
997	62	meat	mäso	ˈmɛsɔ	Slovak	ˈm ɛ s ɔ	4 7 3 7	AXBZ	mEso	13	13.m.C 13.E.V 13.s.C 13.o.V	2.0 1.5 1.75 0.8	0	417	ˈm - ɛ - s ɔ
998	62	meat	měso	ˈmʲiɪsɔ	Lower Sorbian	ˈmʲ iɪ s ɔ	4 7 3 7	AXBZ	miso	5	5.m.C 5.i.V 5.s.C 5.o.V	2.0 1.5 1.75 0.8	0	417	ˈmʲ - iɪ - s ɔ
1000	62	meat	месо	mɛˈsɔ	Bulgarian	m ɛ ˈs ɔ	4 7 3 7	AXBZ	mEso	2	2.m.C 2.E.V 2.s.C 2.o.V	2.0 1.5 1.75 0.8	0	417	m - ɛ - ˈs ɔ
1001	62	meat	месо	mɛˈsɔ	Macedonian	m ɛ ˈs ɔ	4 7 3 7	AXBZ	mEso	6	6.m.C 6.E.V 6.s.C 6.o.V	2.0 1.5 1.75 0.8	0	417	m - ɛ - ˈs ɔ
1002	62	meat	meso	ˈmeso	Serbo-Croatian Latin	ˈm e s o	4 7 3 7	AXBZ	meso	12	12.m.C 12.e.V 12.s.C 12.o.V	2.0 1.5 1.75 0.8	0	417	ˈm - e - s o
1003	62	meat	месо	mɛˈsɔ	Serbo-Croatian Cyrillic	m ɛ ˈs ɔ	4 7 3 7	AXBZ	mEso	11	11.m.C 11.E.V 11.s.C 11.o.V	2.0 1.5 1.75 0.8	0	417	m - ɛ - ˈs ɔ
1004	62	meat	meso	ˈmeso	Slovene	ˈm e s o	4 7 3 7	AXBZ	meso	14	14.m.C 14.e.V 14.s.C 14.o.V	2.0 1.5 1.75 0.8	0	417	ˈm - e - s o
1005	62	meat	мяса	ˈmʲasə	Belarusian	ˈmʲ a s ə	4 7 3 7	AXBZ	masI	1	1.m.C 1.a.V 1.s.C 1.I.V	2.0 1.5 1.75 0.8	0	417	ˈmʲ - a - s ə
1006	62	meat	мясо	ˈmʲasə	Russian	ˈmʲ a s ə	4 7 3 7	AXBZ	masI	9	9.m.C 9.a.V 9.s.C 9.I.V	2.0 1.5 1.75 0.8	0	417	ˈmʲ - a - s ə
1007	62	meat	мясо	ˈmʲasə	Rusyn	ˈmʲ a s ə	4 7 3 7	AXBZ	masI	10	10.m.C 10.a.V 10.s.C 10.I.V	2.0 1.5 1.75 0.8	0	417	ˈmʲ - a - s ə
1008	62	meat	м'ясо	ˈmjɑsɔ	Ukrainian	ˈm j ɑ s ɔ	4 6 7 3 7	ACXBZ	myoso	15	15.m.C 15.y.C 15.o.V 15.s.C 15.o.V	2.0 1.5 1.5 1.75 0.8	0	417	ˈm j ɑ - s ɔ
#
2353	147	moon	moon	muːn	English	m uː n	4 7 4	AXN	mun	4	4.m.C 4.u.V 4.n.c	2.0 1.5 0.8	0	424	m uː n
2355	147	moon	měsíc	ˈmjɛsiːts	Czech	ˈm j ɛ s iː t s	4 6 7 3 7 1 3	ACXBYBC	myEsits	3	3.m.C 3.y.C 3.E.V 3.s.C 3.i.V 3.t.C 3.s.C	2.0 1.5 1.5 1.75 1.3 1.75 1.5	0	421	ˈm j ɛ s iː t s - - -
2356	147	moon	księżyc	ˈkɕɛŋʐɨts	Polish	ˈk ɕ ɛ ŋ ʐ ɨ t s	1 3 7 4 3 7 1 3	ACXMBYBC	kSENZIts	8	8.k.C 8.S.C 8.E.V 8.N.c 8.Z.C 8.I.V 8.t.C 8.s.C	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.5	0	427	ˈk ɕ ɛ ŋ ʐ ɨ t s
2357	147	moon	mesiac	ˈmɛsiats	Slovak	ˈm ɛ s ia t s	4 7 3 7 1 3	AXBYBC	mEsits	13	13.m.C 13.E.V 13.s.C 13.i.V 13.t.C 13.s.C	2.0 1.5 1.75 1.3 1.75 1.5	0	421	ˈm - ɛ s ia t s - - -
2358	147	moon	mjasec	ˈmʲasɛts	Lower Sorbian	ˈmʲ a s ɛ t s	4 7 3 7 1 3	AXBYBC	masEts	5	5.m.C 5.a.V 5.s.C 5.E.V 5.t.C 5.s.C	2.0 1.5 1.75 1.3 1.75 1.5	0	421	ˈmʲ - a s ɛ t s - - -
2360	147	moon	луна	luˈna	Bulgarian	l u ˈn a	5 7 4 7	AXBZ	luna	2	2.l.C 2.u.V 2.n.C 2.a.V	2.0 1.5 1.75 0.8	0	422	l u ˈn a
2361	147	moon	месечина	mêsetʃina	Macedonian	m ê s e t ʃ i n a	4 7 3 7 1 3 7 4 7	AXBYBCYBZ	mesetSina	6	6.m.C 6.e.V 6.s.C 6.e.V 6.t.C 6.S.C 6.i.V 6.n.C 6.a.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	0	421	m - ê s e t ʃ i n a
2362	147	moon	mesec	mêseːts	Serbo-Croatian Latin	m ê s eː t s	4 7 3 7 1 3	AXBYBC	mesets	12	12.m.C 12.e.V 12.s.C 12.e.V 12.t.C 12.s.C	2.0 1.5 1.75 1.3 1.75 1.5	0	421	m - ê s eː t s - - -
